12.317308       85
9.631579        95
7.858896        73
6.603093        79
12.317308       130
6.777778        139
10.248000       84
8.159236        96
11.043103       68
5.985981        72
12.317308       129
8.211538        84
10.764706       92
7.038462        65
21.000000       49
17.310811       73
12.683168       51
10.500000       54
10.414634       65
