9.488889	135	14.227166	0.070288
10.007812	156	15.587822	0.064153
9.704545	154	15.868852	0.063017
10.248000	136	13.270882	0.075353
9.282609	158	17.021077	0.058751
9.704545	153	15.765808	0.063428
10.330645	139	13.455113	0.074321
9.150000	157	17.158470	0.058280
8.318182	88	10.579235	0.094525
11.540541	149	12.911007	0.077453
9.930233	155	15.608899	0.064066
8.834483	138	15.620609	0.064018
14.556818	8	0.549571	1.819602
10.764706	141	13.098361	0.076345
13.071429	19	1.453552	0.687970
12.084906	175	14.480874	0.069057
9.488889	186	19.601874	0.051016
9.559701	86	8.996097	0.111159
16.423077	19	1.156909	0.864372
11.437500	21	1.836066	0.544643
13.206186	155	11.736924	0.085201
11.236842	28	2.491803	0.401316
11.236842	107	9.522248	0.105017
9.778626	187	19.123341	0.052292
8.427632	170	20.171741	0.049574
9.150000	208	22.732240	0.043990
15.433735	12	0.777518	1.286145
14.233333	156	10.960187	0.091239
10.948718	14	1.278689	0.782051
9.853846	19	1.928181	0.518623
10.500000	197	18.761905	0.053299
8.895833	167	18.772834	0.053268
9.631579	169	17.546448	0.056992
13.774194	137	9.946136	0.100542
12.317308	96	7.793911	0.128305
10.007812	36	3.597190	0.277995
11.236842	14	1.245902	0.802632
11.236842	38	3.381733	0.295706
10.855932	85	7.829820	0.127717
9.282609	161	17.344262	0.057656
11.336283	47	4.145980	0.241198
11.236842	144	12.814988	0.078034
11.645455	13	1.116315	0.895804
12.683168	98	7.726776	0.129420
11.437500	21	1.836066	0.544643
8.318182	163	19.595628	0.051032
10.086614	186	18.440281	0.054229
8.773973	186	21.199063	0.047172
13.484211	59	4.375488	0.228546
11.861111	20	1.686183	0.593056
10.086614	143	14.177205	0.070536
12.436893	102	8.201405	0.121930
9.215827	188	20.399688	0.049020
10.764706	21	1.950820	0.512605
8.056604	160	19.859485	0.050354
11.043103	137	12.405933	0.080607
11.336283	11	0.970336	1.030571
7.763636	149	19.192037	0.052105
24.634615	256	10.391881	0.096229
12.683168	8	0.630757	1.585396
9.150000	121	13.224044	0.075620
7.404624	136	18.366901	0.054446
13.774194	232	16.843091	0.059372
9.778626	64	6.544887	0.152791
8.427632	67	7.950039	0.125786
8.895833	147	16.524590	0.060516
8.006250	99	12.365340	0.080871
12.558824	229	18.234192	0.054842
12.084906	71	5.875098	0.170210
9.704545	121	12.468384	0.080203
9.704545	166	17.105386	0.058461
8.597315	143	16.633099	0.060121
8.895833	171	19.222482	0.052022
13.774194	13	0.943794	1.059553
10.764706	67	6.224044	0.160667
12.317308	232	18.835285	0.053092
10.007812	127	12.690086	0.078802
7.858896	138	17.559719	0.056949
7.763636	168	21.639344	0.046212
11.236842	180	16.018735	0.062427
10.007812	134	13.389539	0.074685
9.853846	8	0.811866	1.231731
9.488889	186	19.601874	0.051016
8.159236	140	17.158470	0.058280
7.670659	112	14.601093	0.068488
12.317308	20	1.623731	0.615865
10.586777	75	7.084309	0.141157
12.084906	124	10.260734	0.097459
7.716867	155	20.085870	0.049786
9.853846	190	19.281811	0.051862
9.150000	132	14.426230	0.069318
10.764706	191	17.743169	0.056360
10.764706	76	7.060109	0.141641
12.683168	122	9.619048	0.103960
10.086614	182	18.043716	0.055421
10.166667	7	0.688525	1.452381
9.419118	128	13.589383	0.073587
8.895833	192	21.583138	0.046332
7.362069	136	18.473068	0.054133
11.861111	17	1.433255	0.697712
12.200000	76	6.229508	0.160526
12.436893	114	9.166276	0.109096
10.086614	125	12.392662	0.080693
9.930233	181	18.227166	0.054863
8.714286	157	18.016393	0.055505
7.278409	118	16.212334	0.061681
6.961957	96	13.789227	0.072520
10.414634	170	16.323185	0.061263
10.500000	121	11.523810	0.086777
11.861111	16	1.348946	0.741319
8.597315	142	16.516784	0.060544
9.704545	59	6.079625	0.164484
8.372549	165	19.707260	0.050743
7.907407	97	12.266979	0.081520
13.071429	20	1.530055	0.653571
13.206186	117	8.859485	0.112873
8.483444	145	17.092116	0.058507
10.948718	63	5.754098	0.173789
11.139130	180	16.159251	0.061884
12.810000	7	0.546448	1.830000
12.939394	119	9.196721	0.108734
12.436893	31	2.492584	0.401190
11.971963	108	9.021077	0.110852
8.006250	143	17.861046	0.055988
12.084906	135	11.170960	0.089518
8.159236	161	19.732240	0.050678
10.248000	76	7.416081	0.134842
8.107595	174	21.461358	0.046595
11.336283	8	0.705699	1.417035
13.343750	138	10.341920	0.096694
10.166667	87	8.557377	0.116858
8.773973	171	19.489461	0.051310
11.971963	3	0.250585	3.990654
10.007812	118	11.790788	0.084812
8.895833	167	18.772834	0.053268
9.778626	80	8.181109	0.122233
7.810976	176	22.532397	0.044381
7.907407	179	22.637002	0.044175
9.085106	161	17.721311	0.056429
9.704545	126	12.983607	0.077020
10.248000	82	8.001561	0.124976
7.579882	172	22.691647	0.044069
6.813830	127	18.638564	0.053652
8.773973	170	19.375488	0.051612
4.815789	27	5.606557	0.178363
11.861111	127	10.707260	0.093395
8.483444	166	19.567525	0.051105
10.330645	197	19.069477	0.052440
11.971963	9	0.751756	1.330218
11.139130	139	12.478532	0.080138
10.086614	208	20.621390	0.048493
7.196629	148	20.565183	0.048626
8.483444	70	8.251366	0.121192
6.777778	171	25.229508	0.039636
4.815789	24	4.983607	0.200658
12.810000	162	12.646370	0.079074
10.414634	130	12.482436	0.080113
9.778626	90	9.203747	0.108651
8.483444	205	24.164715	0.041383
7.038462	187	26.568306	0.037639
6.469697	156	24.112412	0.041472
12.558824	29	2.309133	0.433063
11.752294	51	4.339578	0.230437
12.317308	171	13.882904	0.072031
11.043103	100	9.055425	0.110431
10.948718	145	13.243560	0.075508
8.958042	217	24.224044	0.041281
6.218447	170	27.338017	0.036579
6.637306	154	23.202186	0.043099
9.853846	26	2.638564	0.378994
10.855932	8	0.736924	1.356992
10.948718	114	10.412178	0.096041
12.084906	167	13.818891	0.072365
7.670659	193	25.160812	0.039744
13.923913	194	13.932865	0.071773
10.675000	122	11.428571	0.087500
10.948718	23	2.100703	0.476031
7.535294	168	22.295082	0.044853
9.488889	8	0.843091	1.186111
6.535714	162	24.786885	0.040344
10.007812	124	12.390320	0.080708
7.237288	185	25.562061	0.039120
7.116667	160	22.482436	0.044479
6.535714	48	7.344262	0.136161
8.958042	39	4.353630	0.229693
8.211538	188	22.894614	0.043678
8.372549	56	6.688525	0.149510
9.215827	126	13.672131	0.073141
11.971963	210	17.540984	0.057009
11.336283	64	5.645589	0.177129
9.704545	185	19.063232	0.052457
12.200000	216	17.704918	0.056481
10.007812	14	1.398907	0.714844
7.716867	71	9.200625	0.108688
11.645455	14	1.202186	0.831818
11.336283	228	20.112412	0.049721
9.559701	22	2.301327	0.434532
10.414634	207	19.875878	0.050312
10.007812	94	9.392662	0.106466
8.211538	56	6.819672	0.146635
12.683168	17	1.340359	0.746069
10.586777	18	1.700234	0.588154
11.645455	11	0.944575	1.058678
9.282609	16	1.723653	0.580163
12.939394	236	18.238876	0.054828
11.336283	228	20.112412	0.049721
7.156425	64	8.943013	0.111819
11.540541	236	20.449649	0.048901
11.752294	230	19.570648	0.051097
10.855932	19	1.750195	0.571365
11.971963	240	20.046838	0.049883
10.248000	17	1.658860	0.602824
7.763636	75	9.660422	0.103515
10.586777	21	1.983607	0.504132
10.414634	19	1.824356	0.548139
10.855932	60	5.526932	0.180932
10.500000	114	10.857143	0.092105
10.166667	92	9.049180	0.110507
13.484211	180	13.348946	0.074912
10.948718	232	21.189696	0.047193
11.139130	229	20.558158	0.048642
8.714286	87	9.983607	0.100164
11.139130	227	20.378610	0.049071
10.764706	22	2.043716	0.489305
12.084906	221	18.287276	0.054683
7.907407	61	7.714286	0.129630
7.716867	89	11.533177	0.086706
21.350000	228	10.679157	0.093640
10.500000	23	2.190476	0.456522
10.500000	234	22.285714	0.044872
10.500000	222	21.142857	0.047297
11.043103	229	20.736924	0.048223
11.752294	224	19.060109	0.052466
10.007812	57	5.695550	0.175576
7.077348	62	8.760343	0.114151
10.330645	103	9.970336	0.100298
12.436893	46	3.698673	0.270367
11.043103	9	0.814988	1.227011
6.742105	89	13.200625	0.075754
10.414634	59	5.665105	0.176519
8.714286	16	1.836066	0.544643
7.116667	27	3.793911	0.263580
9.021127	166	18.401249	0.054344
7.077348	171	24.161593	0.041388
11.437500	127	11.103825	0.090059
10.330645	24	2.323185	0.430444
5.985981	34	5.679938	0.176058
6.437186	184	28.583919	0.034985
12.084906	16	1.323966	0.755307
11.043103	68	6.157689	0.162399
6.248780	50	8.001561	0.124976
13.206186	134	10.146760	0.098554
10.948718	67	6.119438	0.163414
5.958140	48	8.056206	0.124128
11.752294	133	11.316940	0.088363
7.077348	22	3.108509	0.321698
10.166667	72	7.081967	0.141204
11.336283	114	10.056206	0.099441
10.414634	104	9.985948	0.100141
9.282609	84	9.049180	0.110507
11.971963	85	7.099922	0.140847
11.437500	200	17.486339	0.057188
9.631579	207	21.491803	0.046529
11.861111	194	16.355972	0.061140
12.939394	35	2.704918	0.369697
8.714286	60	6.885246	0.145238
11.043103	28	2.535519	0.394397
10.764706	189	17.557377	0.056956
8.318182	16	1.923497	0.519886
8.958042	60	6.697892	0.149301
10.948718	193	17.627635	0.056729
7.404624	11	1.485558	0.673148
9.419118	185	19.640906	0.050914
8.597315	47	5.466823	0.182922
8.597315	184	21.402030	0.046725
10.764706	24	2.229508	0.448529
7.491228	170	22.693208	0.044066
10.007812	59	5.895394	0.169624
11.437500	190	16.612022	0.060197
7.956522	178	22.371585	0.044700
8.714286	179	20.540984	0.048683
9.930233	181	18.227166	0.054863
9.215827	179	19.423107	0.051485
10.855932	185	17.041374	0.058681
10.414634	12	1.152225	0.867886
10.764706	19	1.765027	0.566563
11.139130	164	14.722873	0.067922
11.752294	168	14.295082	0.069954
10.248000	191	18.637783	0.053654
